id,user_id,card_id,tcg,image_url,created_at,purchase_price
7b127a93-43fd-4d5f-a925-106cd0df9b28,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/Starter-Deck-Straw-Hat-Crew-Non-English/MonkeyDLuffy-ST01-001-V3,OnePiece,,2026-07-21 12:13:25.343549+00,10
7bf66c73-43ea-4089-9c0d-b99f52d21a32,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/The-Best-Non-English/MonkeyDLuffy-OP01-024,OnePiece,,2026-07-21 14:15:17.64285+00,
7dc16b08-210f-49e1-af7f-27024bd35169,ba3e96eb-1198-4820-a607-c87b8139e72d,/Riftbound/Products/Singles/Spiritforged-Promos/Boneshiver,Riftbound,,2026-07-21 13:04:21.066353+00,50
820ce5fb-0d04-49a9-9480-8c914d890d53,595944d6-9be2-4fd8-97b4-a7ea66558e62,/OnePiece/Products/Singles/One-Piece-Products/DON-One-Piece-Day-2024,OnePiece,,2026-07-21 22:06:21.105978+00,
852af374-8ec6-4df7-b5ee-f324922751de,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/Promos-Japanese/MonkeyDLuffy-ST01-012-V2,OnePiece,,2026-07-21 12:13:55.448519+00,20
85bb5207-87af-42cb-a8f5-cc67f10ef81e,595944d6-9be2-4fd8-97b4-a7ea66558e62,/OnePiece/Products/Singles/Emperors-in-the-New-World-Non-English/MonkeyDLuffy-OP09-119-V2,OnePiece,,2026-07-21 21:52:27.372446+00,
86166bc8-6ba4-4d0d-8ca0-249cb14ae14a,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/Carrying-on-his-Will-Non-English/St-Marcus-Mars-OP13-091-V3,OnePiece,,2026-07-21 12:12:37.734077+00,
87f1d08d-0e48-4c1a-8347-67550acd7d55,595944d6-9be2-4fd8-97b4-a7ea66558e62,/OnePiece/Products/Singles/A-Fist-of-Divine-Speed-Non-English/MonkeyDLuffy-OP11-118-V3,OnePiece,,2026-07-21 22:09:17.857229+00,60
88799faa-cd2d-4ea9-9fc1-620562164355,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/Awakening-of-the-New-Era/MonkeyDLuffy-OP05-119-V2,OnePiece,,2026-07-21 10:49:16.85025+00,5
8abfee25-5305-486c-87d7-b82a08890fd6,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/Romance-Dawn/DON-OP01,OnePiece,,2026-07-21 13:02:17.593686+00,3
8b43dc3e-6d8b-4adb-b257-e903b3716503,595944d6-9be2-4fd8-97b4-a7ea66558e62,/OnePiece/Products/Singles/Promos-Japanese/Nico-Robin-P-116-V1,OnePiece,,2026-07-21 21:58:50.69585+00,
8c0e890c-b58a-40bf-9470-ab8daf201432,595944d6-9be2-4fd8-97b4-a7ea66558e62,/OnePiece/Products/Singles/Premium-Bandai-Products/Tony-TonyChopper-ST01-006,OnePiece,,2026-07-21 21:48:33.751153+00,
8e46ece5-5543-46db-8b96-5f1bed88e3af,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/Promos/MonkeyDLuffy-P-037-V2,OnePiece,,2026-07-21 12:13:50.905329+00,14
90760c53-67a1-4fc3-8e3d-d48a950b92d8,595944d6-9be2-4fd8-97b4-a7ea66558e62,/OnePiece/Products/Singles/Special-Tournaments-Promos/MonkeyDLuffy-ST01-012,OnePiece,,2026-07-21 21:44:13.080125+00,90
92a40792-8a94-44a6-a4ec-68761efc3d94,595944d6-9be2-4fd8-97b4-a7ea66558e62,/OnePiece/Products/Singles/Carrying-on-his-Will-Non-English/Smoker-OP10-030,OnePiece,,2026-07-21 21:54:23.727289+00,
95d3ef67-ef21-4068-b9bb-eafb2904a7ff,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/Egghead-Crisis-Asia-Region-Legal/MonkeyDLuffy-EB04-061-V1,OnePiece,,2026-07-21 14:01:43.431605+00,
9646dcc2-a037-46d6-bc62-f6ea468e89e3,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/The-Best-Vol-2-Non-English/Gum-Gum-Giant-OP09-078-V2,OnePiece,,2026-07-21 12:13:39.482246+00,90
9775b8cb-8f0f-4448-b51c-560d9f26a6f1,595944d6-9be2-4fd8-97b4-a7ea66558e62,/OnePiece/Products/Singles/Bonds-of-Master-and-Disciple-Non-English/Shirahoshi-OP12-102-V2,OnePiece,,2026-07-21 21:59:52.960422+00,
98f3484a-b4d7-4185-915b-c161ee4256de,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/A-Fist-of-Divine-Speed-Non-English/Gum-Gum-Fire-Fist-Pistol-Red-Hawk-OP11-114-V2,OnePiece,,2026-07-21 14:23:30.093118+00,
9981c3b3-421b-4815-be8c-a143e16bc329,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/Unnumbered-Promos-Japanese/MonkeyDLuffy-ST10-006-V2,OnePiece,,2026-07-21 12:13:27.251203+00,120
9d25b35c-8d79-42f3-a5b6-7e8515db0bf3,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/Unnumbered-Promos/MonkeyDLuffy-OP07-109-V1,OnePiece,,2026-07-21 12:56:48.625088+00,3
a23dd645-8533-4487-afcc-c83775f90e24,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/The-Best-Vol-2-Non-English/MonkeyDLuffy-EB02-061-V2,OnePiece,,2026-07-21 13:41:31.996146+00,
a2497c5d-2287-4182-9f4c-e776a52c9a7e,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/Royal-Blood-Non-English/MonkeyDLuffy-OP10-118-V1,OnePiece,,2026-07-21 13:46:57.05364+00,
a30201da-3909-48a9-9253-3de244a34f60,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/Promos-Japanese/MonkeyDLuffy-P-043,OnePiece,,2026-07-21 12:42:33.602929+00,6
a50ce78b-5a6a-4687-b302-0a33f038693a,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/Promos-Japanese/MonkeyDLuffy-P-108-V3,OnePiece,,2026-07-21 12:12:47.559969+00,130
a5d51290-7101-4d17-9ffa-8dafbfa2eb9b,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/Adventure-on-Kamis-Island-Asia-Region-Legal/MonkeyDLuffy-OP15-119-V1,OnePiece,,2026-07-21 14:01:57.440895+00,
a6740e87-5f89-4997-93e8-041e37b68a80,595944d6-9be2-4fd8-97b4-a7ea66558e62,/OnePiece/Products/Singles/Unnumbered-Promos-Japanese/Sabo-OP09-027-V1,OnePiece,,2026-07-21 21:40:48.402072+00,
a6f867a8-7760-45cf-963f-a891201650c2,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/Starter-Deck-MonkeyDLuffy/MonkeyDLuffy-ST08-001,OnePiece,,2026-07-21 12:52:43.385307+00,1.55
a86d7421-a32b-4804-a4c2-9ad68cd7c004,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/Unnumbered-Promos/MonkeyDLuffy-OP10-111-V1,OnePiece,,2026-07-21 13:16:44.125376+00,11
a975c6b4-ac60-4a62-b561-5a34f5cf8bc5,595944d6-9be2-4fd8-97b4-a7ea66558e62,/OnePiece/Products/Singles/Royal-Blood-Non-English/Usopp-OP10-042-V2,OnePiece,,2026-07-21 22:11:17.514056+00,
a9bf5665-fe60-414e-963a-16bfbd1fee81,595944d6-9be2-4fd8-97b4-a7ea66558e62,/OnePiece/Products/Singles/Carrying-on-his-Will-Non-English/GolDRoger-OP13-003-V2,OnePiece,,2026-07-21 21:55:44.959999+00,
a9f1dfb1-44b2-40c9-9ec8-909d752d5e5c,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/One-Piece-Products/DON-MonkeyDLuffy-SSG,OnePiece,,2026-07-21 14:29:42.813312+00,
aac54166-b4d6-425e-9e5b-1a4ac41b2b3b,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/Promos-Japanese/MonkeyDLuffy-P-001-V4,OnePiece,,2026-07-21 12:11:39.334177+00,12
aae41b6d-cf72-4de4-96c4-311c74d441db,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/Anime-25th-Collection-Japanese/MonkeyDLuffy-EB02-010-V2,OnePiece,,2026-07-21 10:19:50.289695+00,80
acd86bb4-4ad6-4143-8c49-df856131179f,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/Promos/MonkeyDLuffy-P-033,OnePiece,,2026-07-21 13:43:08.079519+00,
ae176df8-8e8b-46e8-b17a-bbf23862a1cd,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/Royal-Blood-Non-English/MonkeyDLuffy-OP10-111-V2,OnePiece,,2026-07-21 14:13:43.263336+00,
ae71a8d7-f8b7-470a-8502-f7e20d3c40b5,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/Promos-Japanese/MonkeyDLuffy-P-041-V4,OnePiece,,2026-07-21 13:44:09.891105+00,
aea66139-c6ce-4400-8e59-9b4fcae67041,595944d6-9be2-4fd8-97b4-a7ea66558e62,/OnePiece/Products/Singles/Unnumbered-Promos-Japanese/PortgasDAce-OP07-053-V3,OnePiece,,2026-07-21 21:45:47.398636+00,
b36c31a9-a587-49c9-8cfe-93b64984db5b,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/The-Best-Non-English/MonkeyDLuffy-OP05-119,OnePiece,,2026-07-21 13:46:29.456333+00,
b384ce7d-f30f-442e-9c25-691c83a58669,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/The-Best-Vol-2-Non-English/MonkeyDLuffy-PRB02-005-V2,OnePiece,,2026-07-21 14:14:05.548088+00,
b3dbd9d0-ae9e-4190-b829-4369799e62e2,595944d6-9be2-4fd8-97b4-a7ea66558e62,/OnePiece/Products/Singles/Royal-Blood-Non-English/Trafalgar-Law-OP10-119-V2,OnePiece,,2026-07-21 21:55:16.836105+00,
b5796731-403f-44b5-a326-565cf9d90cf0,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/One-Piece-Products/Don-2nd-English-Anniversary-4-Emperors-V2,OnePiece,,2026-07-21 14:28:50.480824+00,
b7d84067-48c4-4430-a906-7b5edc523b40,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/Carrying-on-his-Will-Non-English/MonkeyDLuffy-OP13-001-V2,OnePiece,,2026-07-21 13:42:15.325507+00,
b853380f-7db6-45fd-9b54-3b1b3f2e80d4,595944d6-9be2-4fd8-97b4-a7ea66558e62,/OnePiece/Products/Singles/Unnumbered-Promos-Japanese/Nami-ST01-007-V5,OnePiece,,2026-07-21 22:01:57.728596+00,520
bb59fc06-ac1f-4bdb-bd5a-ed095cbf4b7b,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/The-Azure-Seas-Seven-Asia-Region-Legal/MonkeyDLuffy-OP14-013-V2,OnePiece,,2026-07-21 14:13:16.281597+00,
bd52e280-48c9-4601-bf09-793e6ef5f33d,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/The-Best-Non-English/Gum-Gum-Red-Roc-OP04-056-V3,OnePiece,,2026-07-21 14:25:55.479439+00,
bee1dca7-7f13-4e2e-8464-c2266817016a,595944d6-9be2-4fd8-97b4-a7ea66558e62,/OnePiece/Products/Singles/Premium-Bandai-Products-Asia-Region-Legal/Nami-OP01-016,OnePiece,,2026-07-21 21:50:22.456545+00,
bfba6339-2bb9-4709-869f-3ffdac508c3b,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/Learn-Together-Deck-Set-01/MonkeyDLuffy-ST21-001-V1,OnePiece,,2026-07-21 13:01:41.963034+00,2.5
c049ebe4-07db-4e00-b52e-ce7b416d1040,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/Adventure-on-Kamis-Island-Asia-Region-Legal/Don-OP15-V2,OnePiece,,2026-07-21 14:28:20.036368+00,
c1b6f335-5d78-48b7-9581-c64f5feef219,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/Carrying-on-his-Will-Non-English/MonkeyDLuffy-OP13-118-V1,OnePiece,,2026-07-21 14:02:14.155863+00,
c3e42908-75be-4e6e-a04f-e7b8bad3ddf8,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/Awakening-of-the-New-Era-Japanese/MonkeyDLuffy-ST01-012-V1,OnePiece,,2026-07-21 12:13:23.610646+00,24
c445ee47-7d39-4d87-b748-10e2872422d5,595944d6-9be2-4fd8-97b4-a7ea66558e62,/OnePiece/Products/Singles/Adventure-on-Kamis-Island/Rob-Lucci-EB04-048-V2,OnePiece,,2026-07-21 21:59:54.240299+00,
c6e3be97-4bc3-4a99-b967-470756306031,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/Judge-Promos/MonkeyDLuffy-OP03-070,OnePiece,,2026-07-21 12:13:58.440606+00,12
c75b0576-8a67-4479-a3a5-1912e7efd7a9,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/Two-Legends/MonkeyDLuffy-OP07-109,OnePiece,,2026-07-21 12:13:20.530274+00,75
c783fa27-f88a-4b80-b221-1e554488f15d,595944d6-9be2-4fd8-97b4-a7ea66558e62,/OnePiece/Products/Singles/Premium-Bandai-Products-Asia-Region-Legal/Roronoa-Zoro-OP01-001-V1,OnePiece,,2026-07-21 22:08:08.972326+00,
c7a72128-e7b9-4ff4-a31a-ba5103bfe3ac,595944d6-9be2-4fd8-97b4-a7ea66558e62,/OnePiece/Products/Singles/One-Piece-Products/DON-One-Piece-Day-25,OnePiece,,2026-07-21 22:09:49.593535+00,
c8312528-c933-4e3f-aa07-3650ba6bfa0e,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/Promos-Japanese/MonkeyDLuffy-P-041-V2,OnePiece,,2026-07-21 12:58:44.849051+00,5
c9df3f7e-0260-4cda-85dd-6c47096b8e39,595944d6-9be2-4fd8-97b4-a7ea66558e62,/OnePiece/Products/Singles/Special-Tournament-Promos-Japanese/Roronoa-Zoro-ST21-015-V1,OnePiece,,2026-07-21 22:12:39.452567+00,50
ca321c50-3d82-4c09-a222-391b2b0e4f9b,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/Ultra-Deck-The-Three-Captains/MonkeyDLuffy-ST10-002,OnePiece,,2026-07-21 13:03:20.962892+00,3
cbcdd3d6-78a5-40d7-a4e5-edac28806423,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/Starter-Deck-Egghead-Asia-Region-Legal/MonkeyDLuffy-ST29-012-V2,OnePiece,,2026-07-21 14:15:00.050872+00,
cddc7de8-5955-4aae-a19b-a2be4da19622,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/Promos-Japanese/MonkeyDLuffy-P-110,OnePiece,,2026-07-21 12:12:50.560828+00,42
cf6e73ff-ae51-40c2-b0cf-2e79cc381703,595944d6-9be2-4fd8-97b4-a7ea66558e62,/OnePiece/Products/Singles/Premium-Bandai-Products-Asia-Region-Legal/MonkeyDLuffy-P-001-V1,OnePiece,,2026-07-21 21:49:36.562296+00,
d0079bfc-faa1-40dd-9641-b61e25e374dc,595944d6-9be2-4fd8-97b4-a7ea66558e62,/OnePiece/Products/Singles/Emperors-in-the-New-World-Non-English/GolDRoger-OP09-118-V2,OnePiece,,2026-07-21 22:05:43.571549+00,
d18cd8eb-33dc-44df-80b7-7625441fad4f,595944d6-9be2-4fd8-97b4-a7ea66558e62,/OnePiece/Products/Singles/Unnumbered-Promos-Japanese/MonkeyDLuffy-OP07-109,OnePiece,,2026-07-21 22:10:52.238751+00,15
d6ce8500-e182-4049-b1ce-3876a367c8b0,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/Unnumbered-Promos-Japanese/MonkeyDLuffy-ST13-015-V1,OnePiece,,2026-07-21 12:12:30.562407+00,45
d9887724-0689-4753-aa45-9c477b3f5958,595944d6-9be2-4fd8-97b4-a7ea66558e62,/OnePiece/Products/Singles/Royal-Blood-Non-English/Divine-Departure-OP10-019-V2,OnePiece,,2026-07-21 22:10:12.996838+00,
db0b1bcf-3f0b-498d-8815-e0c3b9c0e1d2,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/Ultra-Deck-The-Three-Brothers-Japanese/MonkeyDLuffy-ST13-003-V1,OnePiece,,2026-07-21 12:57:48.01462+00,2
dbe9699e-56bc-4faa-ac7f-5f50f3e2b3f5,595944d6-9be2-4fd8-97b4-a7ea66558e62,/OnePiece/Products/Singles/Premium-Bandai-Products/Jinbe-ST01-005-V1,OnePiece,,2026-07-21 21:51:02.142047+00,
dc2446d7-4bd6-439b-9726-362534178894,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/Unnumbered-Promos/MonkeyDLuffy-ST10-006-V1,OnePiece,,2026-07-21 12:56:06.947635+00,4
dc8ab716-a352-4295-a2ed-fc2a81e28505,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/Unnumbered-Promos-Japanese/MonkeyDLuffy-OP07-073,OnePiece,,2026-07-21 12:11:51.260611+00,40
dcfffc60-150f-41e0-98ca-45fca2d4a0fd,595944d6-9be2-4fd8-97b4-a7ea66558e62,/OnePiece/Products/Singles/OP16/Ms-All-Sunday-OP14-084,OnePiece,,2026-07-21 22:03:18.958679+00,420
ded3ce81-88f3-4236-bc67-3d873758b8c7,595944d6-9be2-4fd8-97b4-a7ea66558e62,/OnePiece/Products/Singles/Promos/MonkeyDLuffy-P-033,OnePiece,,2026-07-21 22:13:42.414856+00,11
df783530-566c-49c8-a933-bce3675f24a8,595944d6-9be2-4fd8-97b4-a7ea66558e62,/OnePiece/Products/Singles/Unnumbered-Promos-Japanese/MonkeyDLuffy-ST21-014-V1,OnePiece,,2026-07-21 21:46:25.827238+00,
e2975d11-5b56-428f-98f9-f5a07da974d9,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/Starter-Deck-3D2Y-Japanese/MonkeyDLuffy-ST14-001,OnePiece,,2026-07-21 14:04:12.535883+00,
e4ea2522-1006-42dd-b11e-1741c1522fa8,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/Starter-Deck-Purple-MonkeyDLuffy-Non-English/MonkeyDLuffy-OP05-060,OnePiece,,2026-07-21 12:58:05.529036+00,1
e802765b-8bbf-4724-b1f6-b6866808c637,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/Starter-Deck-EX-Gear-5-Non-English/MonkeyDLuffy-ST21-001-V2,OnePiece,,2026-07-21 12:12:35.878435+00,80
eb5febb3-bba0-4fca-acb5-860db7f4f2b7,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/Special-Tournaments-Promos/DON-Gear-5,OnePiece,,2026-07-21 13:02:42.983685+00,12
ec204930-96e8-451c-9f1c-b06769cd466d,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/Carrying-on-his-Will-Non-English/St-Shepherd-Ju-Peter-OP13-084-V3,OnePiece,,2026-07-21 12:11:43.721077+00,
ee716986-382a-408d-94fc-8c2560b1d1a4,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/Promos-Japanese/MonkeyDLuffy-P-106-V3,OnePiece,,2026-07-21 14:14:46.016526+00,
efba53d8-7ea0-4246-886b-f2c7201566e1,595944d6-9be2-4fd8-97b4-a7ea66558e62,/OnePiece/Products/Singles/Unnumbered-Promos-Japanese/MonkeyDLuffy-ST01-012-V1,OnePiece,,2026-07-21 21:42:51.926344+00,53
f00c215d-894f-44dd-bdcf-fd65014e1e25,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/Starter-Deck-EX-Gear-5-Non-English/MonkeyDLuffy-ST21-001-V1,OnePiece,,2026-07-21 12:58:13.129751+00,
f0242e55-657f-45cf-bef0-474bd7144654,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/The-Best-Vol-2-Non-English/DON-PRB02-Snakeman-V3,OnePiece,,2026-07-21 14:27:51.33658+00,
f0956e58-f815-4b21-9851-640688eb418b,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/Awakening-of-the-New-Era-Japanese/MonkeyDLuffy-OP05-060-V2,OnePiece,,2026-07-21 12:13:29.978162+00,15
f33eacb3-a298-41da-997e-9842669807b2,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/A-Fist-of-Divine-Speed-Non-English/MonkeyDLuffy-OP05-119-V2,OnePiece,,2026-07-21 09:51:01.89987+00,55
f61bf4c3-061a-40aa-8fee-3d7555f79cee,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/Carrying-on-his-Will-Non-English/St-Jaygarcia-Saturn-OP13-083-V3,OnePiece,,2026-07-21 12:11:45.499455+00,
f65c0c33-e259-4f48-9f53-db8c2315e668,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/Carrying-on-his-Will-Non-English/MonkeyDLuffy-OP13-118-V2,OnePiece,,2026-07-21 14:02:33.173916+00,
f7c352d0-a478-4c67-b834-375d7b1b0c57,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/Kingdoms-of-Intrigue-Japanese/MonkeyDLuffy-OP04-090-V2,OnePiece,,2026-07-21 14:11:24.442819+00,
fae75073-5d7a-4c5f-b272-bac34821d570,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/Unnumbered-Promos-Japanese/MonkeyDLuffy-ST21-001-V1,OnePiece,,2026-07-21 12:13:18.218124+00,65
fbc3bb82-f4ee-4d4c-b082-57621476e711,ba3e96eb-1198-4820-a607-c87b8139e72d,/OnePiece/Products/Singles/Special-Tournaments-Promos/MonkeyDLuffy-ST01-012,OnePiece,,2026-07-21 12:11:56.486867+00,79
